root_id,n_tweets,n_inbound,n_outbound
1414568,6,3,3
1414587,4,2,2
1414615,2,1,1
1414630,2,1,1
1414646,6,3,3
1414649,4,2,2
1414653,2,1,1
1414672,2,1,1
1414699,2,1,1
1414720,2,1,1
1414732,2,1,1
1414781,3,2,1
1414785,4,2,2
1414795,4,2,2
1414817,6,3,3
1414851,2,1,1
1414868,2,1,1
1414878,3,2,1
1415005,10,6,4
1415019,4,2,2
1415048,4,2,2
1415055,2,1,1
1415065,6,3,3
1415125,2,1,1
1415179,4,2,2
1415195,2,1,1
1415206,2,1,1
1415211,4,2,2
1415219,11,7,4
1415232,7,5,2
1415293,2,1,1
1415309,3,2,1
1415313,2,1,1
1415326,2,1,1
1415350,4,2,2
1415372,2,1,1
1415382,2,1,1
1415384,2,1,1
1415400,4,2,2
1415408,2,1,1
1415410,2,1,1
1415412,2,1,1
1415432,3,2,1
1415438,4,2,2
1415456,3,1,2
1415469,12,7,5
1415505,4,2,2
1415515,6,2,4
1415554,3,2,1
1415600,3,2,1
1415615,3,2,1
1415636,9,5,4
1415734,7,4,3
1415737,2,1,1
1415742,2,1,1
1415760,2,1,1
1415781,5,4,1
1415783,3,1,2
1415843,2,1,1
1415848,5,3,2
1415893,2,1,1
1415901,5,2,3
1415903,2,1,1
1415969,2,1,1
1415971,2,1,1
1415988,2,1,1
1415993,3,2,1
1416021,7,6,1
1416028,2,1,1
1416036,5,2,3
1416040,2,1,1
1416055,3,2,1
1416076,2,1,1
1416122,2,1,1
1416127,3,2,1
1416132,2,1,1
1416185,10,5,5
1416189,5,3,2
1416211,2,1,1
1416236,3,2,1
1416278,3,2,1
1416319,4,2,2
1416323,2,1,1
1416326,2,1,1
1416330,3,1,2
1416352,11,7,4
1416412,3,1,2
1416448,5,3,2
1416466,2,1,1
1416470,2,1,1
1416481,2,1,1
1416498,2,1,1
1416513,3,1,2
1416520,9,6,3
1416555,2,1,1
1416600,4,2,2
1416659,7,4,3
1416666,3,2,1
1416692,5,2,3
1416710,3,1,2
1416731,2,1,1
1416833,8,6,2
1416850,2,1,1
1416884,2,1,1
1416888,2,1,1
1416891,3,2,1
1416910,3,2,1
1416922,2,1,1
1416925,4,2,2
1416961,2,1,1
1417019,3,2,1
1417079,2,1,1
1417107,10,6,4
1417168,2,1,1
1417185,2,1,1
1417187,2,1,1
1417190,4,2,2
1417193,2,1,1
1417226,2,1,1
1417239,2,1,1
1417261,2,1,1
1417273,2,1,1
1417292,2,1,1
1417318,2,1,1
1417330,2,1,1
1417366,2,1,1
1417379,2,1,1
1417392,2,1,1
1417422,3,2,1
1417435,2,1,1
1417508,2,1,1
1417525,3,2,1
1417627,5,3,2
1417658,4,2,2
1417678,2,1,1
1417686,2,1,1
1417692,2,1,1
1417715,9,5,4
1417775,2,1,1
1417831,18,17,1
1417882,3,2,1
1417909,6,3,3
1417940,3,2,1
1417946,3,2,1
1417997,2,1,1
1418007,6,3,3
1418039,4,2,2
1418054,2,1,1
1418071,5,3,2
1418094,3,2,1
1418113,2,1,1
1418124,3,2,1
1418142,2,1,1
1418170,2,1,1
1418217,6,2,4
1418258,2,1,1
1418293,2,1,1
1418302,2,1,1
1418306,2,1,1
1418336,3,2,1
1418389,4,2,2
1418400,2,1,1
1418408,4,2,2
1418418,2,1,1
1418442,2,1,1
1418469,2,1,1
1418471,2,1,1
1418493,2,1,1
1418531,9,6,3
1418563,4,2,2
1418590,2,1,1
1418614,4,2,2
1418624,5,3,2
1418652,4,2,2
1418673,8,6,2
1418706,2,1,1
1418723,4,2,2
1418755,3,1,2
1418804,5,2,3
1418849,2,1,1
1418978,4,2,2
1419027,3,2,1
1419104,7,5,2
1419128,4,2,2
1419149,2,1,1
1419179,2,1,1
1419190,2,1,1
1419200,2,1,1
1419234,2,1,1
1419240,4,3,1
1419275,2,1,1
1419289,2,1,1
1419345,3,2,1
1419358,6,3,3
1419503,5,2,3
1419517,2,1,1
1419565,2,1,1
1419567,2,1,1
1419575,2,1,1
1419594,2,1,1
1419604,4,2,2
1419645,2,1,1
1419673,2,1,1
1419683,4,2,2
1419691,2,1,1
1419713,3,1,2
1419720,2,1,1
1419746,4,2,2
1419809,2,1,1
1419814,3,2,1
1419830,12,8,4
1419843,4,2,2
1419870,4,2,2
1419951,4,1,3
1419955,2,1,1
1419957,2,1,1
1419970,2,1,1
1419976,2,1,1
1419990,2,1,1
1420020,2,1,1
1420035,8,4,4
1420100,3,2,1
1420102,2,1,1
1420119,2,1,1
1420124,6,3,3
1420129,2,1,1
1420160,4,2,2
1420163,2,1,1
1420218,2,1,1
1420223,7,3,4
1420242,2,1,1
1420246,3,1,2
1420257,2,1,1
1420265,4,3,1
1420267,2,1,1
1420269,3,1,2
1420332,2,1,1
1420346,2,1,1
1420348,2,1,1
1420379,2,1,1
1420387,4,3,1
1420395,2,1,1
1420416,2,1,1
1420437,4,2,2
1420445,2,1,1
1420510,3,2,1
1420552,2,1,1
1420633,2,1,1
1420659,2,1,1
1420674,2,1,1
1420683,4,2,2
1420689,2,1,1
1420727,2,1,1
1420785,3,1,2
1420794,2,1,1
1420799,2,1,1
1420823,2,1,1
1420888,3,2,1
1420946,2,1,1
1420948,2,1,1
1420961,4,2,2
1421024,4,2,2
1421071,2,1,1
1421083,2,1,1
1421135,2,1,1
1421142,6,4,2
1421202,2,1,1
1421204,2,1,1
1421266,63,40,23
1421287,7,3,4
1421343,17,8,9
1421390,3,1,2
1421410,2,1,1
1421436,2,1,1
1421438,2,1,1
1421444,6,4,2
1421463,14,11,3
1421506,2,1,1
1421544,5,3,2
1421636,6,3,3
1421695,2,1,1
1421697,2,1,1
1421776,6,4,2
1421802,2,1,1
1421820,4,2,2
1421866,2,1,1
1421906,5,3,2
1421975,11,6,5
1421987,6,3,3
1422082,2,1,1
1422098,2,1,1
1422168,15,11,4
1422185,5,3,2
1422252,6,3,3
1422279,17,10,7
1422366,3,1,2
1422377,2,1,1
1422430,6,3,3
1422466,3,1,2
1422508,2,1,1
1422531,4,2,2
1422543,9,5,4
1422555,6,3,3
1422567,2,1,1
1422614,2,1,1
1422646,5,3,2
1422652,4,2,2
1422687,2,1,1
1422703,2,1,1
1422726,4,2,2
1422729,2,1,1
1422734,3,2,1
1422755,4,2,2
1422775,2,1,1
1422796,4,2,2
1422841,2,1,1
1422856,15,13,2
1422864,8,4,4
1422872,7,3,4
1422890,2,1,1
1422911,5,3,2
1422938,9,5,4
1422969,27,11,16
1422977,6,2,4
1422998,2,1,1
1423054,2,1,1
1423091,8,5,3
1423100,6,2,4
1423123,3,2,1
1423143,7,3,4
1423150,2,1,1
1423167,5,2,3
1423211,3,2,1
1423230,6,3,3
1423308,2,1,1
1423352,3,1,2
1423356,5,3,2
1423376,2,1,1
1423394,4,2,2
1423399,2,1,1
1423401,2,1,1
1423419,2,1,1
1423422,3,2,1
1423428,2,1,1
1423459,3,2,1
1423467,4,2,2
1423629,2,1,1
1423658,2,1,1
1423697,6,4,2
1423699,2,1,1
1423767,2,1,1
1423770,8,5,3
1423894,4,2,2
1423937,2,1,1
1423960,2,1,1
1424010,2,1,1
1424074,3,2,1
1424140,3,2,1
1424163,4,2,2
1424174,3,2,1
1424202,32,15,17
1424249,8,4,4
1424257,11,6,5
1424283,10,4,6
1424295,3,2,1
1424297,3,1,2
1424326,2,1,1
1424641,2,1,1
1424644,6,3,3
1424676,2,1,1
1424702,2,1,1
1424725,2,1,1
1424733,2,1,1
1424777,7,5,2
1424826,2,1,1
1424848,4,2,2
1424858,2,1,1
1424871,5,3,2
1424942,2,1,1
1424950,5,4,1
1424977,3,2,1
1424979,2,1,1
1424999,2,1,1
1425023,2,1,1
1425098,2,1,1
1425146,2,1,1
1425272,9,7,2
1425295,4,2,2
1425327,2,1,1
1425341,2,1,1
1425344,17,9,8
1425392,3,2,1
1425415,2,1,1
1425492,5,3,2
1425501,2,1,1
1425517,2,1,1
1425524,11,6,5
1425549,2,1,1
1425560,2,1,1
1425614,3,2,1
1425648,7,4,3
1425657,4,2,2
1425684,2,1,1
1425693,3,2,1
1425695,2,1,1
1425698,3,2,1
1425754,2,1,1
1425769,2,1,1
1425803,4,3,1
1425806,2,1,1
1425841,2,1,1
1425844,4,2,2
1425892,2,1,1
1425926,2,1,1
1425975,2,1,1
1425988,3,2,1
1426004,16,8,8
1426102,6,3,3
1426115,2,1,1
1426128,6,3,3
1426165,17,14,3
1426221,2,1,1
1426237,4,2,2
1426258,2,1,1
1426273,6,3,3
1426289,3,1,2
1426300,2,1,1
1426420,2,1,1
1426422,2,1,1
1426425,3,2,1
1426448,5,3,2
1426477,2,1,1
1426495,2,1,1
1426502,3,2,1
1426520,10,5,5
1426552,2,1,1
1426556,2,1,1
1426596,2,1,1
1426602,2,1,1
1426624,2,1,1
1426648,5,3,2
1426679,6,3,3
1426692,3,2,1
1426767,7,3,4
1426794,5,2,3
1426861,3,2,1
1426863,2,1,1
1426899,6,5,1
1426951,4,2,2
1426987,2,1,1
1427047,2,1,1
1427114,7,4,3
1427123,2,1,1
1427155,4,2,2
1427188,3,2,1
1427190,2,1,1
1427204,2,1,1
1427224,2,1,1
1427235,6,2,4
1427268,4,2,2
1427314,2,1,1
1427320,5,3,2
1427332,2,1,1
1427365,2,1,1
1427379,7,5,2
1427401,3,1,2
1427409,6,3,3
1427428,2,1,1
1427471,3,2,1
1427512,4,3,1
1427516,2,1,1
1427538,2,1,1
1427585,2,1,1
1427596,3,1,2
1427640,2,1,1
1427720,2,1,1
1427723,8,5,3
1427739,3,2,1
1427812,2,1,1
1427839,8,4,4
1427926,4,2,2
1427932,4,2,2
1427948,2,1,1
1427998,2,1,1
1428007,9,6,3
1428189,6,3,3
1428255,2,1,1
1428287,2,1,1
1428294,2,1,1
1428437,2,1,1
1428455,2,1,1
1428500,2,1,1
1428574,2,1,1
1428593,2,1,1
1428624,4,1,3
1428644,4,2,2
1428649,5,2,3
1428665,2,1,1
1428671,4,2,2
1428698,2,1,1
1428751,2,1,1
1428767,28,17,11
1428896,2,1,1
1428898,2,1,1
1428961,11,4,7
1429007,2,1,1
1429010,4,2,2
1429031,2,1,1
1429033,3,1,2
1429039,2,1,1
1429052,2,1,1
1429093,2,1,1
1429098,5,3,2
1429105,4,3,1
1429112,2,1,1
1429114,3,1,2
1429145,2,1,1
1429201,3,1,2
1429258,2,1,1
1429273,2,1,1
1429279,2,1,1
1429314,2,1,1
1429342,4,2,2
1429346,2,1,1
1429360,12,7,5
1429363,3,2,1
1429412,8,4,4
1429429,9,4,5
1429433,4,2,2
1429462,2,1,1
1429475,6,4,2
1429497,11,6,5
1429507,2,1,1
1429537,2,1,1
1429603,2,1,1
1429618,5,3,2
1429624,6,3,3
1429641,2,1,1
1429657,2,1,1
1429659,2,1,1
1429670,3,2,1
1429739,10,5,5
1429766,2,1,1
1429768,2,1,1
1429821,4,2,2
1429841,3,2,1
1429853,2,1,1
1429865,4,2,2
1429890,4,2,2
1429947,3,2,1
1430059,2,1,1
1430115,3,2,1
1430129,2,1,1
1430187,3,1,2
1430190,2,1,1
1430224,4,2,2
1430227,3,2,1
1430235,8,4,4
1430260,2,1,1
1430275,2,1,1
1430298,4,2,2
1430308,7,5,2
1430347,2,1,1
1430407,2,1,1
1430415,2,1,1
1430544,3,2,1
1430551,2,1,1
1430640,5,3,2
1430695,8,4,4
1430697,3,1,2
1430720,6,5,1
1430830,9,8,1
1430846,2,1,1
1430857,4,2,2
1430883,2,1,1
1430922,2,1,1
1430924,2,1,1
1430939,10,6,4
1430958,4,2,2
1431001,3,1,2
1431041,5,3,2
1431045,2,1,1
1431086,5,3,2
1431091,4,2,2
1431130,4,2,2
1431155,8,3,5
1431163,2,1,1
1431166,4,2,2
1431178,2,1,1
1431212,3,2,1
1431228,7,4,3
1431247,6,3,3
1431297,2,1,1
1431299,3,1,2
1431403,2,1,1
1431426,5,1,4
1431473,3,2,1
1431482,4,2,2
1431487,8,7,1
1431499,6,4,2
1431504,5,3,2
1431516,2,1,1
1431524,5,3,2
1431531,2,1,1
1431533,2,1,1
1431541,2,1,1
1431585,2,1,1
1431608,2,1,1
1431637,11,7,4
1431648,3,1,2
1431651,2,1,1
1431668,2,1,1
1431670,2,1,1
1431681,5,3,2
1431687,2,1,1
1431694,2,1,1
1431716,6,3,3
1431723,2,1,1
1431825,2,1,1
1431848,2,1,1
1431874,5,3,2
1431878,2,1,1
1431880,2,1,1
1431885,2,1,1
1431898,2,1,1
1431908,2,1,1
1431934,2,1,1
1431954,2,1,1
1431996,3,2,1
1432026,2,1,1
1432055,4,2,2
1432141,2,1,1
1432186,4,3,1
1432191,3,2,1
1432212,2,1,1
1432254,3,2,1
1432280,5,3,2
1432326,8,4,4
1432337,2,1,1
1432343,2,1,1
1432357,8,4,4
1432413,2,1,1
1432421,2,1,1
1432442,9,7,2
1432451,2,1,1
1432488,4,2,2
1432516,2,1,1
1432541,2,1,1
1432553,2,1,1
1432594,11,6,5
1432634,2,1,1
1432662,4,2,2
1432699,2,1,1
1432777,4,2,2
1432789,2,1,1
1432830,4,2,2
1432852,2,1,1
1432870,8,4,4
1432887,2,1,1
1432902,2,1,1
1432911,4,2,2
1432970,3,2,1
1432985,4,2,2
1432999,2,1,1
1433036,2,1,1
1433058,2,1,1
1433065,2,1,1
1433094,11,6,5
1433106,6,3,3
1433115,2,1,1
1433135,3,1,2
1433241,8,4,4
1433255,3,2,1
1433257,2,1,1
1433263,2,1,1
1433492,7,5,2
1433523,4,1,3
1433561,5,3,2
1433577,3,2,1
1433581,6,4,2
1433594,6,4,2
1433642,2,1,1
1433695,2,1,1
1433705,2,1,1
1433712,2,1,1
1433721,2,1,1
1433745,2,1,1
1433748,6,3,3
1433760,3,2,1
1433794,3,2,1
1433871,2,1,1
1433873,2,1,1
1433884,11,7,4
1433943,3,2,1
1433946,3,2,1
1433955,3,2,1
1434004,2,1,1
1434006,2,1,1
1434008,2,1,1
1434044,5,3,2
1434113,5,3,2
1434139,12,7,5
1434146,2,1,1
1434171,2,1,1
1434175,2,1,1
1434223,8,4,4
1434225,2,1,1
1434249,4,2,2
1434257,2,1,1
1434259,2,1,1
1434305,2,1,1
1434334,3,2,1
1434360,2,1,1
1434389,2,1,1
1434452,4,2,2
1434466,2,1,1
1434468,2,1,1
1434501,4,2,2
1434565,7,4,3
1434588,2,1,1
1434591,10,6,4
1434602,2,1,1
1434617,2,1,1
1434623,3,2,1
1434636,2,1,1
1434727,2,1,1
1434737,3,2,1
1434761,7,4,3
1434770,4,2,2
1434812,5,1,4
1434839,3,2,1
1434869,6,2,4
1434886,6,3,3
1434891,3,1,2
1434908,3,2,1
1434923,4,2,2
1434976,8,4,4
1435017,5,3,2
1435035,5,4,1
1435056,5,3,2
1435075,8,4,4
1435113,4,2,2
1435214,4,2,2
1435219,2,1,1
1435221,2,1,1
1435243,8,6,2
1435284,3,2,1
1435445,3,1,2
1435479,2,1,1
1435500,2,1,1
1435522,2,1,1
1435571,4,2,2
1435610,2,1,1
1435625,3,2,1
1435646,9,5,4
1435663,5,2,3
1435666,2,1,1
1435693,6,3,3
1435727,2,1,1
1435761,3,2,1
1435773,2,1,1
1435787,4,2,2
1435790,2,1,1
1435810,4,2,2
1435836,4,2,2
1435845,2,1,1
1435861,2,1,1
1435903,13,6,7
1435927,3,2,1
1435937,8,5,3
1435945,2,1,1
1435948,4,2,2
1435960,2,1,1
1435971,7,3,4
1435982,5,3,2
1436025,5,3,2
1436056,2,1,1
1436073,6,3,3
1436115,2,1,1
1436127,9,5,4
1436154,9,7,2
1436164,3,1,2
1436206,3,2,1
1436238,9,5,4
1436276,2,1,1
1436286,2,1,1
1436298,2,1,1
1436319,2,1,1
1436326,2,1,1
1436329,3,2,1
1436339,2,1,1
1436350,2,1,1
1436380,3,2,1
1436386,2,1,1
1436434,10,6,4
1436447,7,5,2
1436473,2,1,1
1436475,2,1,1
1436531,5,3,2
1436558,2,1,1
1436577,15,10,5
1436630,9,5,4
1436649,2,1,1
1436668,4,2,2
1436684,5,3,2
1436697,2,1,1
1436704,4,2,2
1436718,2,1,1
1436732,2,1,1
1436741,4,2,2
1436760,2,1,1
1436790,2,1,1
1436796,5,1,4
1436801,3,1,2
1436810,2,1,1
1436828,2,1,1
1436864,2,1,1
1436961,2,1,1
1436964,3,2,1
1436977,4,2,2
1436989,2,1,1
1436996,7,4,3
1437046,5,3,2
1437057,4,2,2
1437072,7,3,4
1437095,4,2,2
1437110,3,2,1
1437118,4,3,1
1437123,3,2,1
1437144,5,1,4
1437180,11,6,5
1437249,68,67,1
1437384,4,2,2
1437410,4,2,2
1437475,2,1,1
1437488,2,1,1
1437502,2,1,1
1437506,2,1,1
1437510,2,1,1
1437518,4,3,1
1437532,2,1,1
1437545,2,1,1
1437566,3,2,1
1437571,6,3,3
1437606,4,2,2
1437614,2,1,1
1437625,3,1,2
1437662,2,1,1
1437667,8,4,4
1438036,3,1,2
1438041,2,1,1
1438066,18,9,9
1438143,2,1,1
1438154,3,2,1
1438184,2,1,1
1438193,7,4,3
1438221,2,1,1
1438223,3,1,2
1438242,4,2,2
1438313,2,1,1
1438327,2,1,1
1438384,2,1,1
1438386,2,1,1
1438418,2,1,1
1438432,2,1,1
1438434,3,1,2
1438450,4,2,2
1438502,4,2,2
1438510,2,1,1
1438548,2,1,1
1438558,6,3,3
1438586,4,2,2
1438620,7,3,4
1438628,6,2,4
1438656,3,2,1
1438662,2,1,1
1438687,4,2,2
1438704,4,2,2
1438724,2,1,1
1438742,2,1,1
1438775,7,4,3
1438790,3,2,1
1438793,4,2,2
1438812,5,3,2
1438864,4,2,2
1438867,3,2,1
1438875,3,1,2
1438935,4,2,2
1438945,3,2,1
1439036,3,2,1
1439117,2,1,1
1439119,2,1,1
1439191,5,2,3
1439201,2,1,1
1439227,2,1,1
1439263,3,2,1
1439311,3,1,2
1439331,9,5,4
1439340,8,3,5
1439349,6,3,3
1439379,11,5,6
1439452,2,1,1
1439572,7,4,3
1439597,2,1,1
1439625,3,2,1
1439751,7,4,3
1439774,2,1,1
1439793,2,1,1
1439811,2,1,1
1439813,2,1,1
1439818,5,2,3
1439823,5,2,3
1439889,4,2,2
1439911,5,2,3
1439957,3,2,1
1439964,2,1,1
1439978,3,2,1
1439984,2,1,1
1440006,11,6,5
1440026,2,1,1
1440043,5,3,2
1440052,2,1,1
1440085,2,1,1
1440124,2,1,1
1440202,2,1,1
1440320,2,1,1
1440330,8,4,4
1440338,3,2,1
1440345,2,1,1
1440349,2,1,1
1440351,2,1,1
1440367,5,3,2
1440369,3,1,2
1440387,7,3,4
1440398,2,1,1
1440404,4,2,2
1440412,2,1,1
1440422,3,2,1
1440433,2,1,1
1440473,2,1,1
1440493,3,2,1
1440495,2,1,1
1440499,5,3,2
1440540,2,1,1
1440597,10,6,4
1440600,4,3,1
1440648,2,1,1
1440732,2,1,1
1440796,2,1,1
1440799,3,2,1
1440837,2,1,1
1440865,6,3,3
1440883,5,3,2
1440910,2,1,1
1440915,6,2,4
1440938,3,1,2
1441174,2,1,1
1441185,4,2,2
1441193,3,2,1
1441199,2,1,1
1441217,2,1,1
1441259,2,1,1
1441266,3,1,2
1441388,3,1,2
1441396,4,2,2
1441446,4,3,1
1441467,2,1,1
1441527,8,4,4
1441545,2,1,1
1441593,3,2,1
1441597,2,1,1
1441605,4,3,1
1441610,4,2,2
1441613,2,1,1
1441650,2,1,1
1441660,2,1,1
1441676,2,1,1
1441713,2,1,1
1441785,5,3,2
1441848,2,1,1
1441878,2,1,1
1441955,2,1,1
1441964,2,1,1
1441968,2,1,1
1441975,8,4,4
1441992,2,1,1
1442003,2,1,1
1442025,2,1,1
1442075,2,1,1
1442083,2,1,1
1442101,3,1,2
1442122,2,1,1
1442132,2,1,1
1442171,3,2,1
1442227,17,12,5
1442252,2,1,1
1442283,7,4,3
1442290,2,1,1
1442331,2,1,1
1442375,2,1,1
1442378,2,1,1
1442399,3,2,1
1442426,2,1,1
1442430,2,1,1
1442438,2,1,1
1442447,4,2,2
1442455,3,2,1
1442474,2,1,1
1442489,2,1,1
1442549,10,5,5
1442568,4,2,2
1442611,3,1,2
1442667,2,1,1
1442693,6,3,3
1442719,3,2,1
1442755,2,1,1
1442813,2,1,1
1442851,2,1,1
1442865,2,1,1
1442967,5,3,2
1443003,2,1,1
1443005,2,1,1
1443007,2,1,1
1443049,3,2,1
1443059,5,4,1
1443115,2,1,1
1443219,2,1,1
1443227,2,1,1
1443242,7,5,2
1443270,2,1,1
1443280,6,4,2
1443304,2,1,1
1443354,2,1,1
1443423,6,2,4
1443432,8,5,3
1443508,2,1,1
1443517,2,1,1
1443521,5,3,2
1443624,4,2,2
1443717,2,1,1
1443760,4,2,2
1443774,2,1,1
1443797,2,1,1
1443805,2,1,1
1443808,2,1,1
1443825,4,2,2
1443829,2,1,1
1443837,4,2,2
1443888,5,3,2
1444007,5,3,2
1444056,5,3,2
1444077,3,2,1
1444151,2,1,1
1444156,4,2,2
1444195,2,1,1
1444197,2,1,1
1444208,2,1,1
1444223,2,1,1
1444292,4,1,3
1444328,2,1,1
1444393,3,1,2
1444456,2,1,1
1444482,2,1,1
1444484,2,1,1
1444489,2,1,1
1444499,2,1,1
1444501,2,1,1
1444517,2,1,1
1444538,2,1,1
1444561,6,5,1
1444577,3,1,2
1444589,2,1,1
1444664,7,3,4
1444714,4,2,2
1444782,4,2,2
1444800,9,4,5
1444806,2,1,1
1444826,2,1,1
1444840,2,1,1
1444842,2,1,1
1444858,7,4,3
1444890,4,2,2
1444947,4,2,2
1445009,3,2,1
1445011,2,1,1
1445037,2,1,1
1445075,3,2,1
1445117,2,1,1
1445217,2,1,1
1445251,14,4,10
1445265,3,2,1
1445267,2,1,1
1445271,2,1,1
1445284,2,1,1
1445303,4,3,1
1445391,5,2,3
1445462,7,3,4
1445477,9,5,4
1445489,4,2,2
1445513,3,2,1
1445540,2,1,1
1445566,4,2,2
1445570,4,2,2
1445604,2,1,1
1445629,2,1,1
1445637,2,1,1
1445674,6,3,3
1445711,3,1,2
1445756,4,2,2
1445832,2,1,1
1445884,2,1,1
1445919,2,1,1
1445921,2,1,1
1445930,4,2,2
1445949,2,1,1
1445961,2,1,1
1445963,10,4,6
1446029,5,1,4
1446046,4,2,2
1446053,2,1,1
1446086,6,3,3
1446110,3,2,1
1446129,6,3,3
1446134,3,1,2
1446140,4,2,2
1446196,6,4,2
1446228,5,2,3
1446238,2,1,1
1446252,3,1,2
1446293,9,3,6
1446318,2,1,1
1446367,4,2,2
1446375,9,6,3
1446383,2,1,1
1446424,2,1,1
1446437,2,1,1
1446459,6,3,3
1446466,2,1,1
1446493,4,3,1
1446535,4,3,1
1446623,4,2,2
1446634,4,2,2
1446657,2,1,1
1446670,4,2,2
1446675,7,3,4
1446679,3,2,1
1446681,2,1,1
1446700,2,1,1
1446706,2,1,1
1446732,2,1,1
1446758,2,1,1
1446865,2,1,1
1446895,4,2,2
1446902,2,1,1
1446914,2,1,1
1446950,8,3,5
1446973,5,3,2
1447032,2,1,1
1447039,4,2,2
1447065,4,2,2
1447088,5,4,1
1447112,4,2,2
1447119,3,2,1
1447154,2,1,1
1447157,2,1,1
1447218,4,2,2
1447268,2,1,1
1447283,2,1,1
1447287,6,3,3
1447295,2,1,1
1447333,2,1,1
1447355,2,1,1
1447363,4,2,2
1447366,3,2,1
1447437,2,1,1
1447455,2,1,1
1447477,2,1,1
1447508,3,2,1
1447510,2,1,1
1447522,2,1,1
1447690,3,2,1
1447715,2,1,1
1447721,4,2,2
1447732,2,1,1
1447737,4,1,3
1447747,3,2,1
1447753,2,1,1
1447758,3,2,1
1447783,2,1,1
1447798,4,2,2
1447828,3,2,1
1447841,2,1,1
1447867,3,1,2
1447872,5,3,2
1447920,2,1,1
1447922,2,1,1
1447938,4,2,2
1447971,2,1,1
1448003,5,3,2
1448019,4,2,2
1448033,2,1,1
1448060,10,7,3
1448072,4,2,2
1448087,3,2,1
1448104,2,1,1
1448110,4,2,2
1448125,5,3,2
1448150,3,2,1
1448157,2,1,1
1448172,2,1,1
1448206,2,1,1
1448220,2,1,1
1448225,4,2,2
1448248,4,2,2
1448283,8,6,2
1448291,5,3,2
1448295,2,1,1
1448299,2,1,1
1448342,2,1,1
1448411,4,2,2
1448418,5,2,3
1448483,2,1,1
1448546,13,7,6
1448586,2,1,1
1448608,2,1,1
1448611,5,2,3
1448673,2,1,1
1448676,3,2,1
1448686,2,1,1
1448751,3,2,1
1448846,5,3,2
1448848,2,1,1
1448893,6,4,2
1449123,2,1,1
1449134,2,1,1
1449141,4,2,2
1449189,2,1,1
1449195,4,2,2
1449201,4,2,2
1449219,8,6,2
1449294,7,6,1
1449318,4,2,2
1449326,3,2,1
1449333,4,2,2
1449337,2,1,1
1449346,4,2,2
1449349,2,1,1
1449351,2,1,1
1449384,7,4,3
1449400,4,2,2
1449408,3,1,2
1449413,4,2,2
1449440,4,2,2
1449459,2,1,1
1449472,2,1,1
1449487,7,4,3
1449494,2,1,1
1449536,3,1,2
1449562,3,2,1
1449568,2,1,1
1449572,2,1,1
1449585,2,1,1
1449589,2,1,1
1449610,4,2,2
1449639,2,1,1
1449655,6,4,2
1449689,2,1,1
1449720,6,3,3
1449759,2,1,1
1449791,2,1,1
1449828,2,1,1
1449905,4,3,1
1450009,4,2,2
1450044,4,2,2
1450050,4,2,2
1450068,5,3,2
1450073,2,1,1
1450103,2,1,1
1450107,3,2,1
1450109,2,1,1
1450136,2,1,1
1450148,2,1,1
1450197,6,3,3
1450218,4,2,2
1450249,6,3,3
1450254,5,3,2
1450262,2,1,1
1450271,4,2,2
1450305,3,2,1
1450354,2,1,1
1450389,2,1,1
1450416,9,5,4
1450500,3,2,1
1450506,11,6,5
1450517,3,2,1
1450557,4,2,2
1450559,2,1,1
1450570,2,1,1
1450575,2,1,1
1450624,3,2,1
1450650,5,3,2
1450668,2,1,1
1450694,2,1,1
1450751,7,4,3
1450762,2,1,1
1450781,2,1,1
1450785,3,1,2
1450789,5,3,2
1450837,3,2,1
1450839,2,1,1
1450919,6,3,3
1450939,2,1,1
1450961,2,1,1
1450966,3,2,1
1450968,2,1,1
1450998,2,1,1
1451031,2,1,1
1451037,2,1,1
1451043,2,1,1
1451089,4,2,2
1451147,4,2,2
1451182,2,1,1
1451232,4,3,1
1451268,7,2,5
1451382,8,4,4
1451403,4,3,1
1451406,2,1,1
1451454,4,2,2
1451485,6,3,3
1451532,2,1,1
1451553,2,1,1
1451557,2,1,1
1451585,2,1,1
1451628,6,4,2
1451647,3,2,1
1451650,4,2,2
1451655,2,1,1
1451664,7,4,3
1451687,6,2,4
1451701,6,2,4
1451706,2,1,1
1451776,2,1,1
1451900,5,3,2
1451915,3,1,2
1451933,2,1,1
1451966,4,2,2
1451968,2,1,1
1451972,2,1,1
1451976,6,4,2
1451986,2,1,1
1452007,2,1,1
1452010,4,2,2
1452024,3,1,2
1452027,5,2,3
1452036,2,1,1
1452040,2,1,1
1452053,2,1,1
1452069,8,6,2
1452082,15,10,5
1452107,5,3,2
1452130,7,6,1
1452171,2,1,1
1452186,8,6,2
1452194,2,1,1
1452196,2,1,1
1452206,2,1,1
1452209,5,2,3
1452220,4,2,2
1452223,8,4,4
1452230,2,1,1
1452264,2,1,1
1452288,4,3,1
1452336,2,1,1
1452342,2,1,1
1452349,2,1,1
1452354,2,1,1
1452407,5,3,2
1452430,4,2,2
1452449,2,1,1
1452451,2,1,1
1452518,2,1,1
1452561,2,1,1
1452604,6,3,3
1452609,2,1,1
1452614,5,4,1
1452621,2,1,1
1452631,4,2,2
1452664,7,3,4
1452671,2,1,1
1452673,2,1,1
1452706,2,1,1
1452724,3,2,1
1452751,2,1,1
1452796,2,1,1
1452826,6,2,4
1452838,9,6,3
1452858,3,2,1
